Temperature,Humidity,Wind_Speed,Time_of_Day,Day_of_Week,Device_Selected
5.529602977853501,38.016153384331155,17.246943400249563,8.963293679373228,3,Window
-7.25623417666007,51.02172837390345,14.307172695064295,3.9948121236998535,0,Window
30.706576047570483,60.66940610899393,13.738649646087037,4.056030022342206,0,Window
35.943814216303906,59.66577525355874,17.595011600904805,19.0002437188398,3,AC
-1.980618573230703,76.45846038507577,2.083625976951901,18.9221016007109,6,Window
21.706566348991508,38.55106441304252,7.604753184878418,3.075744392652415,3,Fan
48.88526692484709,53.047308434382785,10.499961850634826,13.000981125457558,5,AC
27.26829837936705,16.627943217865223,2.0860114762249067,15.012971756296519,2,Window
20.162860345197632,18.30706165211103,6.767152208479967,21.02236737777434,3,Fan
49.23558958798954,62.564477853118,7.9834936370517715,5.0407176669235945,6,AC
17.598345947481807,70.28861081944454,1.5197344389036351,0.9396128690469959,5,Window
29.079064998022577,15.139513461906793,4.779639896906945,21.08566217591953,0,Fan
44.426763261343396,64.76740264636938,12.476616844084253,1.9747114910295098,4,AC
36.95344718951619,40.341581187340395,8.833011867007015,8.008141745145974,2,AC
36.23481237297837,32.71548236656952,15.991969612752602,11.958476414826809,1,AC
39.7877039928634,41.08088056317071,0.6185846151648717,1.9525043332007181,1,AC
35.22818387964104,57.404183343351015,9.64841300949694,23.005041603907944,1,AC
8.626596549550365,47.0559589317685,9.909139298924565,9.97847784478865,2,Window
42.72212798003729,89.953306853828,12.889222157871178,16.047117853465394,6,AC
28.71627594773647,21.753680718762727,6.478465967387523,9.087118349579017,0,Fan
20.684940006617413,23.679891366833303,16.929859903886793,18.997112362001015,3,Fan
28.935394128189404,25.565075307333736,13.437808008645668,10.032885840082098,5,Fan
33.647004583678715,41.61206282382887,16.988123191786443,7.016559410977654,3,Fan
37.83113111037392,62.21027247944338,13.928662791890414,12.96936992772984,6,AC
36.60996581369751,26.834234892057726,4.46394836596652,17.04772646373093,5,AC
32.897113306264075,33.24107064428832,5.159710378615126,6.984389417264,0,Fan
44.716622447836606,35.15247586333039,19.31395698256497,13.984888257834056,5,AC
31.216965619824723,12.522920253656284,14.726259216442296,9.997789052322227,0,Fan
14.52080095353179,59.575820429143135,13.15405385129218,0.02514305402787851,4,Window
36.463005227910074,72.18054400207822,1.3048305483166804,1.9475343547131434,3,AC
-8.343177756513615,44.77876881201338,11.71371693700782,16.08222203062225,0,Window
31.60891179181808,41.42191139637515,6.77411395020042,1.0028791408369182,0,Fan
20.71832174313164,89.82560884748638,8.060340332626344,6.023375345184827,5,Window
36.64792298484813,43.95852905099296,17.59051103403908,8.048858849496279,4,AC
41.42966834402899,75.25592041890486,2.891349888010314,22.01409597351048,1,AC
46.71404020649231,36.449779033734984,10.193553806933934,16.979469225236837,1,AC
36.5693398823981,30.48991634027014,17.56347001899465,8.060334422647005,3,AC
47.61140523328085,63.952194337515174,14.33284977345456,20.08020005789644,2,AC
49.58354583846378,60.74384461728293,0.8899748963774009,6.024078780339126,3,AC
20.53299970321148,32.638893813572345,2.263649819731836,3.9783445945552423,5,Window
20.596073416499358,46.55588239700681,8.512527856050168,10.023865775631112,4,Fan
49.79308346968874,36.760122435681055,18.024056661691986,8.96500034550744,6,AC
38.33341859080999,68.5803020351713,9.564968354131851,7.998134480173601,1,AC
9.183632149946137,35.180545253562435,18.093394719835906,21.053789643584008,6,Window
21.044061228965223,44.49923415622105,10.78704434659649,0.9529455562519098,6,Fan
48.0225596437163,66.3914686346391,14.802205520539637,13.988754007781141,4,AC
30.207839971744413,25.562913305473977,4.282325343187437,12.061043090251571,6,Fan
37.299288508351026,16.824218125024178,18.843099281175032,18.031920731751686,4,AC
-3.126923660766632,57.50417068932076,13.771339325573452,22.008789612806773,3,Window
24.87430439740656,7.32166082175511,19.42813724179897,22.013969870183033,1,Fan
3.944797397845025,89.08187684390735,14.826562525699826,22.01522800224074,6,Window
29.92330054299701,41.94499912408239,13.923107808034693,19.91796922756014,4,Fan
34.38734715132561,82.9677168131587,11.88734421381949,2.9215219928067664,0,Window
22.505806119279555,18.865063676457982,9.980074185352068,16.071028502654364,1,Fan
29.274309593586544,41.53414290167773,18.164609327618567,9.053327067067533,3,Fan
49.31517230615178,7.1801750704884135,12.16572420285008,6.022107414235101,1,AC
33.269386593928544,8.717196801631589,17.071597009442634,6.011179509787183,3,Fan
20.137268899026946,42.33579169014337,16.16566938518756,16.999101680520102,3,Fan
39.10494779276353,48.74099726818757,3.0294566183815217,17.951724546652052,6,AC
40.34071291308782,62.21215011252547,4.551389407702964,3.998064931148145,5,AC
31.086588486745388,43.524466670554,12.327212105146282,3.8819121304255857,4,Fan
9.57972123814235,64.00797420391102,2.1348931932563775,17.90463805414785,4,Window
27.331109225705287,15.477753620178909,11.034458281670776,7.9237939766557375,6,Fan
36.76219506674455,26.12522642297307,8.408782094075315,-0.027030737502685184,2,AC
24.816184796300632,79.69496771837048,1.2375332249677946,16.89413672864889,4,Window
3.9382336514202536,83.6557343641603,16.158947059210718,0.006875230740703055,0,Window
36.823599068658076,86.12369944810352,13.26221499647727,17.980997360689763,0,AC
25.147465589075498,15.835265859369217,17.197625578719297,10.950782809985688,4,Fan
24.330727235114974,28.81746357667881,18.965931133385965,20.972814506817233,1,Fan
43.920512211952214,66.14781631079752,9.262759395132951,6.923796954263197,0,AC
10.448617174363353,25.2090299912938,18.345652844117804,0.9681471477025735,1,Window
32.869476500229496,87.38157499000118,19.484224807452268,11.049232323361231,3,Window
21.406609219046224,63.08158204235436,0.3368875302189582,10.019778392439575,2,Window
17.145866384199742,24.45890079302911,4.535658147384123,12.954284684181076,3,Window
40.77478492208808,51.90321025768432,19.173815057926678,4.030032757405734,4,AC
28.544594026232797,8.88751805030498,15.874135057063333,12.14004258233254,4,Fan
27.973172740353874,46.46275394126244,7.714463141894649,16.9501445074036,2,Fan
15.648650318284659,73.95012355003861,7.1699077851570365,6.991828683952856,4,Window
43.49279500871397,78.05310974988438,18.851164402904484,4.0604793147118405,6,AC
46.78712173437589,19.760067932862114,14.610514642544874,16.999297950273135,5,AC
45.27144627600116,59.533377720354636,18.37720494814322,4.038793831022171,5,AC
32.44422256201198,35.50548189460219,7.807617374040386,15.84438367188151,6,Fan
44.38083134453138,9.958435680794505,16.044685348866942,14.17454465198595,4,AC
48.91914157344547,10.100870280744152,15.945598265333487,11.01296166420112,5,AC
21.898408288631078,15.922944363775557,18.006174305704675,19.057751298665863,4,Fan
20.11299179948055,31.105611616531508,5.2423234352869965,10.980168518469918,4,Fan
11.713847644892526,80.72837112554768,6.94296581404564,7.053488270714166,2,Window
31.30546301206244,19.71727422574741,4.754275399019515,12.001501804808798,0,Fan
32.9019949782733,12.790437987434153,17.32097058109107,23.014069896200386,2,Fan
34.171531676675286,12.550182569363653,3.643795678268988,5.946164029897291,0,Fan
24.600912364094228,10.67648603240353,0.007923642751360913,14.087867422402466,2,Window
40.60573837703384,52.20351661318858,17.08564960749177,-0.01776490175608522,4,AC
2.608285413230025,32.12262898052859,1.3989244060204353,18.06441433299988,6,Window
38.961752614585706,11.425915905309434,2.768834680964092,17.029412968600084,2,AC
44.77347966405413,42.838404288530974,6.722565737258963,10.923133170222119,5,AC
22.578305224828526,51.27152582050543,9.213238127171282,10.928781896589463,5,Window
3.870194998669774,36.87970903841199,6.3435865292182845,13.062723603596927,0,Window
24.279182650693876,44.70132020223939,13.966214079047766,5.02657128383526,0,Fan
25.429319538416838,17.270451667834703,16.661215779924103,1.070847602435433,0,Fan
33.886381475665836,74.07777775186841,1.7899030142858274,12.969450534303018,1,Window
32.35100771805782,84.09854987445256,16.13096180476504,4.976236675512381,5,Window
47.785266240338764,66.36095227480129,15.045362505669695,19.977224983632798,5,AC
34.50435220416673,42.46962755490503,18.509966753370634,21.030830521519146,4,Fan
21.056819064646074,49.47030298575915,7.376503994863041,19.010367831558668,0,Fan
43.92506275437868,30.1168320250514,8.180786155635863,4.9530938312796975,2,AC
10.868280575977531,5.907324319927524,14.056380578886108,20.995040503485395,6,Window
26.0691795718296,11.189082633716437,4.367992382221522,0.03881061931635151,0,Fan
45.58456509306263,80.16762736981411,2.987811021664187,13.987300437260817,1,AC
34.53870602207932,37.96461295094937,19.557078869833422,9.00421869863024,2,Fan
44.28456421749706,30.291820520695524,10.475284938219744,8.041463931789993,0,AC
-2.052161364828208,57.27126428232564,19.38392485631613,4.969504962666266,6,Window
39.912306453819895,44.800685955328085,4.472889955838932,19.900773376589783,0,AC
-8.447760319169276,15.418499650938838,2.5299772794770314,12.990683523095086,6,Window
25.919953864134115,21.561216318927276,6.653363359319333,7.915860257971792,5,Fan
20.885166978180635,30.927803535475064,9.330131551088341,-0.02948248717358401,0,Fan
46.20900999584078,6.907176137747821,8.64902862549811,21.967330895382965,1,AC
28.683430181376327,25.477168851526255,12.958704414843798,16.054110930644622,3,Fan
44.89654949884995,81.98355338633476,4.556697266063909,18.995766257582734,0,AC
48.94860720416334,22.898861775227665,13.01585130261749,20.04593322589709,1,AC
15.551916656523872,18.709093478335383,10.537789213461961,18.939708231227737,0,Window
31.736301803495813,31.938842008583347,13.629250709812627,0.9129859597280192,2,Fan
32.26760269540759,10.319027975207296,14.239907675492917,18.01657483299927,1,Fan
14.904316910683532,84.78002031797068,16.943411167028767,-0.06226449716466529,1,Window
22.99867021118307,29.328572308361956,8.420147449484078,11.087485776662044,3,Fan
42.91176327697764,89.05007564985495,7.356679497211849,0.009779131567059417,3,AC
25.77692887311578,25.984647915269786,15.238092199203566,6.009659048497909,3,Fan
36.39442804877239,88.3758057069024,16.98205502934311,20.015428747475145,3,AC
39.996714858241496,39.568797893578065,4.205244696320045,15.026074521741855,1,AC
37.67691853551982,63.43125484576515,15.834141973501998,16.996860353286994,2,AC
39.0108272638676,56.32185414499939,8.990221481314057,13.997432453641945,6,AC
28.89623957398575,39.35932333453456,3.9043121025969,13.990903953183624,4,Fan
0.6660633734847623,66.0564613459469,18.953343613155397,9.045816427944676,1,Window
-7.490588420656017,43.16940036111242,8.150568749282462,7.914658351878956,1,Window
25.10677635273182,14.221921798004557,3.015511809941111,13.038305452495859,2,Fan
25.766644388132864,22.713830098798446,18.379762493697857,12.992191863653575,4,Fan
28.267172115308593,47.36384825937044,17.528178239074297,2.9967369587909407,5,Fan
27.87177709041894,36.559190374617636,11.084981599863163,16.002916593702214,2,Fan
33.101059725101976,17.019382464090764,15.244884701416659,14.959732200559134,1,Fan
29.617934606900864,49.57494323192093,9.803277929353426,4.070166865098026,6,Fan
42.82293075958168,29.422472338223322,16.36625667428098,21.95014503046687,2,AC
45.581203733691815,14.47856295517443,1.8146524551179808,17.908733091053932,4,AC
46.31622033595969,62.549120999644224,16.847223732681776,5.011331800653631,3,AC
12.29900113111075,31.997417060126214,15.616698027709386,18.067294771090268,1,Window
34.29610392257606,17.739900050531887,12.242593087419031,1.9558985001299827,6,Fan
32.90365479571154,29.207728392988603,12.347186387562953,16.00052816427161,3,Fan
49.35528551773343,80.29720272025402,6.822225651417482,22.001068478574943,6,AC
25.026507656255966,85.82866220133887,1.103184271348927,4.005963687254767,4,Window
48.04558184091879,49.612689570634736,9.697289358408575,1.9743689199741608,4,AC
3.2231183988265575,30.782016136049343,8.649874531433202,7.063815068352613,5,Window
6.8995547978398255,87.98159544869337,1.7644124445485718,16.06479807365675,2,Window
35.908590760711256,61.047091959616836,16.668659114896823,0.9578188840893244,6,AC
39.05916787392887,51.659902583872345,15.182247918119161,0.9691838189892424,3,AC
9.482967277936424,80.5443310390205,16.74207228861332,-0.006283760601481433,2,Window
47.01294843042754,65.57995679776927,4.077576762926951,7.96934060676215,0,AC
12.238917095643673,43.26656546368941,5.9408828145509895,6.128401909962555,6,Window
-2.80918260336702,67.2366229116293,18.64652697921771,1.9519973810052484,2,Window
-0.9926874641529057,11.56421099256249,8.46540631906458,17.934590020726667,2,Window
43.85089372221593,78.11498604671847,1.7282578612404842,17.033964310449885,3,AC
35.80085040596071,84.33764314452142,8.264220312433798,15.9235167299382,5,AC
29.18592633378828,19.64670630167632,7.963979919828016,6.98841826699947,0,Fan
22.613550980407933,28.57375813666405,14.434471687375874,3.878227320365061,5,Fan
37.86919495468896,37.24588099887374,8.29678354288606,16.025152713775356,4,AC
-3.3846299246914837,38.26338296920985,18.91801938875164,21.940463486957068,1,Window
29.01931249403941,15.562035756163038,8.530689205963263,23.016157047262784,5,Fan
4.790498927582387,15.11069659703893,3.910137736233912,23.00647372099028,6,Window
5.949398156484966,69.02556619479,5.649667239708267,22.012825190230437,6,Window
25.250237049884745,43.43461740882013,19.311886602068196,5.989598630022728,3,Fan
36.250498993669304,84.24485640961777,14.054489281866472,3.96706919602105,0,AC
31.80273648157692,49.58120775003787,15.668247757997076,21.99847499051225,2,Fan
15.636345579236156,50.14822590743619,0.39468673367699575,14.893053331604136,5,Window
31.17814274116908,12.72184321007824,10.218271093082091,11.973085905182433,6,Fan
24.509045574152427,31.79404782121001,7.926391745903783,13.014143321287085,3,Fan
35.90760806828113,33.54274776971992,7.311901971951909,19.01333857124979,5,AC
32.17685874284273,13.665326599477492,3.9547244248750446,8.005419208002353,3,Fan
-0.3709678416108644,54.32652504635673,6.3039374926279805,3.074317692340829,6,Window
-0.6143358734751355,51.01815626645988,10.856826791533967,-0.09011999895102532,4,Window
26.41093538136731,6.246009676212956,10.277991675705426,12.920721072294498,2,Fan
42.03847062821333,38.38556892176309,3.8712519109668935,12.070561946012809,6,AC
28.08232963186572,46.544472937130486,7.7675066828570065,16.97143643698164,2,Fan
31.480280692448925,36.48535997686599,9.717107803393416,5.966505646442544,2,Fan
2.416371848064221,48.027199003788304,5.05283190830286,10.010066613162085,5,Window
25.873204104876802,45.053764242876426,6.7822741592276286,1.0190386752027876,0,Fan
10.856463617641953,11.191233369268929,15.974212090303352,16.015872030239493,2,Window
48.59185154487475,85.33844998281755,13.86223753954516,11.907629590025115,0,AC
32.87920341698778,9.737516679209833,6.269370418528217,8.960641763068734,0,Fan
26.397205325673756,32.999770680888226,13.070960821151541,13.97120894278603,6,Fan
7.2165543594401385,54.24810056558537,13.756856981813831,18.111971586344726,0,Window
28.042150803170248,78.14168103389716,4.591675413136043,4.041679884905148,5,Window
42.50115382054781,23.961118629706643,4.294726007828692,8.03355369193571,3,AC
30.19790262866848,32.876270905301176,4.545502621146962,23.06872896694568,4,Fan
25.827317761193623,49.17732290528089,9.45813780868053,20.0468522712997,5,Fan
-0.25777517437435915,46.08678504417326,12.833420341843361,11.947266205693813,5,Window
-9.795841213830224,67.58447434540429,13.164470773753711,9.968703310091117,5,Window
47.943055805586305,71.4606723282857,8.478985356599308,13.024769158006718,5,AC
-0.18011454312084058,81.21012568364094,1.26942694631876,0.944657465569528,5,Window
19.01001339723423,7.620752599331546,1.5112330542844574,7.138922343640155,5,Window
26.813151228676293,23.475867720224876,17.00597001748907,13.995993886523316,3,Fan
49.447610100851826,88.68072622458602,1.2847949413235409,5.9896751173997265,2,AC
5.159223503305666,38.095067389602896,11.832918811791547,8.90935259177267,3,Window
30.460323079223,25.218702585899777,15.735453631227585,12.95575373686587,6,Fan
25.901746065930368,49.62880076516843,14.72685033629945,16.985304990679797,1,Fan
38.148576922807415,89.36911846691474,19.30331580363376,4.022154420882823,1,AC
7.169333846523853,5.594963860250428,1.0172582580684295,15.056904008774062,1,Window
25.694584864628386,67.6317195857257,6.808159233819724,4.067877319083768,3,Window
15.443479964096108,17.23031471395231,0.8089574548140696,21.976707603361422,5,Window
42.77988322493422,81.81870534398865,14.063817752878192,22.980121405998094,1,AC
25.968285896551894,47.81460823777663,7.256080206032218,14.976143825537584,1,Fan
20.40546489380403,22.686486433783617,4.289711177339254,21.049345442678163,1,Fan
31.301822379372748,64.21696109431777,17.978047732030454,6.943197671693568,3,Window
38.360349943824026,82.01295559617921,11.037430001761109,5.993960524187888,5,AC
30.911019695626848,48.91715297303088,1.3292625232251625,13.971618400664175,6,Window
41.83929858107749,28.223417885988013,5.119159847255782,4.954542373978059,6,AC
38.98894495339033,30.734439411143512,13.84744228905745,2.9833509402662886,5,AC
33.47464721870755,29.50903377446555,9.635583205361316,11.9837742659512,1,Fan
44.13885494917189,52.70004120509522,18.366131891050493,20.946195135192436,5,AC
37.731189972552635,6.468259677892786,9.189013491083276,5.962840277526992,5,AC
40.84581055214402,53.06456840957038,4.944237452181789,16.059282636356347,1,AC
-3.9193055885624166,45.54840715693512,10.081865097270367,7.998719819446306,2,Window
20.24363781691465,13.505875832580786,15.13754173972827,9.01296410228481,4,Fan
28.93889222898087,80.50142720906936,11.547463503618626,18.956464503098452,2,Window
42.69788154267797,44.80856647361782,6.159460397023959,13.035691772725304,1,AC
47.374898371501516,44.81431116554045,12.161312812432914,15.062291540128017,6,AC
-5.491151511291137,61.88928271791928,19.19292157444542,9.006732967786915,3,Window
34.82361954413426,59.104580741347746,19.596729995194202,5.962485209564648,3,Window
29.600208850795035,47.116174075598636,4.703887516302784,3.106249579970647,2,Fan
12.058188060645874,48.908566683269676,14.429004499699552,12.990359687290763,0,Window
40.47114388938524,14.004954394499558,18.02342833588331,8.072311001280392,3,AC
45.99589706447071,61.241684662574,16.393397036561222,15.928287430915328,1,AC
41.46433474746611,75.27250696954405,2.9424695373996594,21.960808265020955,1,AC
30.669057961500176,48.014115713896864,5.201109810371433,11.01179009539195,4,Fan
15.159640145959504,17.722567793474347,17.589430339279808,1.0412937620778135,1,Window
-3.880595410385101,53.57847053064731,15.383335816533501,0.04996429376979516,3,Window
2.5610103427894457,54.892689091820635,9.722987583746349,11.9972974182232,6,Window
33.165013461489394,71.04606198483098,2.4534260617265145,1.0082161633619968,6,Window
49.65899091411928,35.48180949573655,18.53182266494559,14.051662250081849,0,AC
33.624631989215615,41.23519157784523,16.274677066884756,5.034971365385752,1,Fan
33.43142651701027,29.532528248176842,9.624976366043473,11.979923794342524,1,Fan
14.896978115449594,72.87253614470006,2.737959811664282,14.984092005806394,4,Window
24.15715928350361,37.34880837008426,15.54458636964932,19.956184715439676,1,Fan
46.12064479779021,48.6425528825102,9.638311012419033,3.998341130450957,1,AC
34.60268049669888,63.36269102100801,5.920428118489677,18.969594821645288,2,Window
25.099673199208713,42.9427589915901,13.835746627775112,6.058161582707756,5,Fan
48.55566445574332,87.48493113145928,9.591598773071636,4.061531150456221,2,AC
30.362347599860616,46.12530950048366,16.491397650063842,12.961700126891989,0,Fan
12.58521954771654,24.58852122342978,18.58395045925801,9.06192369875117,6,Window
20.1588384695451,33.13045944978961,6.576507457523334,4.024203717713355,5,Fan
14.412602543994526,69.09361159446779,6.845766960018308,18.064938651444926,5,Window
2.644422412193501,32.702598606628875,4.651352208456216,1.0600730865382666,5,Window
15.950870422402117,80.15596712984532,17.463102800938795,22.047134171620897,6,Window
16.397645986596263,88.03101698088234,1.2984098369930372,7.923812861637614,0,Window
-0.47354250173366874,66.10341125071308,12.69883673181981,4.018798307725996,6,Window
30.626010951612127,41.01277492704328,13.489626792117727,7.990511147521877,3,Fan
48.0548254828023,51.465393275346585,6.35203804763716,17.014531990477927,6,AC
36.47635055536768,84.64068893826743,7.927099099382926,11.027796791296218,3,AC
36.30196963947465,55.310151765008236,10.606053218477044,5.977553660214061,1,AC
12.081499103628014,48.37228796024862,4.116907477273594,6.0095223990868,3,Window
24.82990866798543,73.9478895517483,7.492237794256915,14.059324078268531,1,Window
36.541083493436915,14.763062266432309,2.0646002523839964,20.971545351211176,4,AC
17.725735221534865,35.18530428464072,1.5779392669640975,17.991765956995444,4,Window
14.97647434588757,54.49294831634124,19.54601400409938,0.028900487283825535,1,Window
22.4821097823121,86.66706483630921,5.935713175149964,8.055037399970116,3,Window
38.60991890167962,79.98673403502839,18.285242114807794,11.038364802415952,1,AC
23.86022776295916,16.212369988835004,13.06711624790632,12.0826051403305,2,Fan
48.89075534756371,70.59579664606207,3.0006066888805236,18.040425836681276,3,AC
6.508234459491482,68.8370075787663,16.375964067349592,2.9328652184208717,3,Window
48.26890891401475,77.47985025314037,2.330420554412955,8.970066135400174,3,AC
31.94820445945521,9.501795085349514,10.360866202483802,1.0205417262959595,4,Fan
47.86685074553799,12.212929544123112,8.259154465070315,17.945674277130305,2,AC
45.34816074182308,9.92284448732494,4.639956267786203,17.047636787689598,2,AC
-7.715571926802277,5.60883752802554,16.19636825616922,11.926266570367824,5,Window
33.214158957343486,46.89104963053448,7.072169740767766,13.078617204616284,2,Fan
47.398415515389814,20.098001308814094,11.927472739905587,11.990642358077867,6,AC
16.419226084472584,25.346552969498937,1.317566377130545,2.961182412743864,6,Window
49.755037717538684,67.18145425870095,9.381119495134335,18.079492365950664,3,AC
42.004537789684605,8.029523734752788,5.030356693070638,11.016468935361575,4,AC
-4.2968678540163605,50.60699878404457,9.075860290518706,4.023998494393081,4,Window
28.784501149738663,36.913532376343824,3.9644307383598485,19.95632211631979,4,Fan
14.256533583216253,13.086856881867828,7.046837254349944,14.95842619553553,0,Window
45.80132251064717,68.70510214462053,5.856676360215769,19.996162673138294,4,AC
39.026653832976734,51.57134377150352,15.150702976011171,0.9924781950133392,3,AC
34.48412560320601,37.876209927300145,19.463084733052728,8.976842220824542,2,Fan
45.381791563446505,19.640020418298764,3.2757600138696796,2.0302036679716635,4,AC
23.41195624909431,43.66823423135162,19.57858340878613,11.003768570020815,1,Fan
-9.282443729664937,75.81691473775027,6.593562234504126,8.855528824034716,4,Window
10.361455394283903,83.80656056219406,1.5350494324360173,12.992206521312784,1,Window
21.36264315233552,37.09007990053568,19.045780814251305,9.063307003814852,2,Fan
42.19442469585767,34.48631175906421,14.559829410309812,15.083222078144603,0,AC
8.333713911720952,86.90762739578963,4.506569608668855,20.991181549555222,6,Window
37.59791993713511,29.60680074174887,12.102070872673352,13.128886059235624,6,AC
27.824502713034615,28.618231587457004,11.650870520053813,3.0781330085326766,6,Fan
39.7437365617979,16.600709363472028,8.899812708141033,4.915146556175565,6,AC
29.445530444996592,28.93896517159235,11.079869965186004,19.040809042820168,4,Fan
38.54116974271214,34.330691017078344,16.375876675346248,16.018938644028733,2,AC
46.970771574030564,10.565567102323234,6.081466648549224,10.939614517382221,3,AC
43.38890447815545,7.280768899046752,5.488085916101369,0.028175657556325236,5,AC
38.105509841239794,65.7006382838845,7.117531183105165,23.030765986823155,2,AC
10.82156139663649,7.252905001635854,19.305698211088142,15.072270696409383,0,Window
-2.1596643956858244,16.37373384131188,14.3357257143157,0.9775084688131698,5,Window
33.18596883213955,16.86226113004095,4.6586510062517155,0.010947637036333361,1,Fan
30.325388154075426,47.581293654581216,17.72071576145197,3.972217296036141,0,Fan
42.875684694770335,69.58166038546973,11.272261604357247,21.948530469487178,6,AC
6.827607116457228,62.96103113670195,14.747844438308892,16.09396530370983,1,Window
3.976457909271017,70.83155722598889,4.738579645025526,5.017584823084444,0,Window
-2.7950147548054485,66.79290020186849,0.30464078074000295,20.07373072140977,4,Window
22.667534138778972,86.19430321953317,15.556152849101743,17.00055547696291,2,Window
27.80211282670355,20.69652593050438,10.63565055669642,13.993936572821486,2,Fan
10.082416923134316,87.54058574153166,10.067202927234963,0.03794184541347937,0,Window
42.69438706129742,86.33409084963218,0.09681089360664512,0.9189314918912797,5,AC
14.396533882237957,65.07824676218858,10.655039586401253,22.020452992812714,1,Window
21.85611576860303,15.926477984531989,17.937970812604725,18.93978475458257,4,Fan
36.89225434701452,74.36383400013119,14.074381020228223,21.07072833906306,4,AC
46.79186610180353,50.2034717990754,1.0445911670386456,16.942605292844714,1,AC
29.705463837462556,38.493787125580056,15.40379575104897,13.02787223648038,6,Fan
3.637341962454672,86.36260266185216,12.230187532055592,18.869066452119476,6,Window
34.20575029203883,41.9467017183449,2.8871385671598473,9.010028058382261,0,Window
20.54452096170344,22.793958288614892,4.312496365339352,21.06321228237093,1,Fan
17.133117921383857,15.370721517883048,10.702564207340554,8.046281460231194,5,Window
4.072520145148131,84.21725063600016,6.5529019798855135,12.054482636142641,6,Window
-7.028548347346544,62.81940614672525,6.543116180369504,18.98263764802668,6,Window
7.73745708208559,71.14069220193323,15.080053535994384,11.004003954192529,2,Window
-8.731923850937457,7.053386804032937,18.200675264171647,2.0596319221241988,2,Window
33.37227772883315,37.93220399895204,16.59508177940218,19.971013382660864,4,Fan
-2.55435070338762,59.384502729076175,9.099779680039033,7.023894302109784,5,Window
30.161559534811204,5.8091646160722865,7.024560577227378,4.024485051614372,6,Fan
46.74225269814801,80.4324003308428,10.773660930489534,0.0886845409983028,4,AC
25.95432479796251,77.32203529920515,10.630083390485744,12.918670338025786,1,Window
40.18572466958626,68.44209265682497,8.926439553260535,9.00471737487994,4,AC
-7.607442228749808,19.82863550209673,11.437476017234271,1.0197052522241794,5,Window
37.165334779069994,41.35892476436669,5.465207325578144,23.00945754657265,6,AC
